CC or CH,Apartment Name,CC_ID,Priority_Last Date,Priority,Add,District,City,Latitude,Longitude,CL Apartment Name,Ngày hoàn thành,Handover Y-Q,Quantity,Ngày bàn giao cuối cùng,Số Lượng Biệt Thự,Price/m2,rating,user_ratings_total,business_status,place_id,Total Population,Total Households,Average Household Size,CC_Segment,Sales,que_point,Close_Store
CO,Đại Lý Nệm Phú Thịnh,,,,442 Đường Hậu Giang,,,10.7489088,106.638456,,,,,,,,0,0,OPERATIONAL,ChIJg6CWfX0udTERUUKmASUHSa8,,,,,,,
CO,Cửa Hàng Nệm Gia Mỹ,,,,"600, Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Thành Phố Hồ Chí Minh",,,10.757698,106.615126,,,,,,,,0,0,OPERATIONAL,ChIJZV5NpTEsdTER183Y1CkM2dY,,,,,,,
CO,Liên Á - Showroom Kinh Dương Vương,,,,23 Kinh Dương Vương,,,10.753183,106.6334671,,,,,,,,4.4,27,OPERATIONAL,ChIJX5p0FYEudTERpjsAjwWTGoc,,,,,,,
CO,Đại Lý Nệm Phát Đạt,,,,566 Đường Hậu Giang,,,10.7484525,106.6358276,,,,,,,,0,0,OPERATIONAL,ChIJKfej730udTERaP58OOO55M4,,,,,,,
CO,Chăn Ga Gối Đệm Cao Cấp,,,,23 Nguyễn Hữu Tiến,,,10.8085205,106.6243636,,,,,,,,5,4,OPERATIONAL,ChIJ_akqn3krdTERaB2fjAwjchk,,,,,,,
CO,Nệm Giá Sốc,,,,341 Tân Hương,,,10.789825,106.619537,,,,,,,,4.8,19,OPERATIONAL,ChIJE3FBs_8rdTERVxlxFneHzxY,,,,,,,
CO,Nệm Cao Su Việt Thắng,,,,258 Tân Hương,,,10.790242,106.6209849,,,,,,,,3.7,12,OPERATIONAL,ChIJQw6x-gYsdTERyySryEGo7es,,,,,,,
CO,Cửa Hàng Gối Nệm Ansako,,,,"555, Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Thành Phố Hồ Chí Minh",,,10.8045831,106.609191,,,,,,,,0,0,OPERATIONAL,ChIJ__9vevIrdTER6HcCzX3Xg3U,,,,,,,
CO,"Đại lý Nệm Vạn Thành Tân Phú, cửa hàng Nệm Vạn Thành tại Tân Phú",,,,"26 Đ, Gò Dầu",,,10.795616,106.628657,,,,,,,,0,0,OPERATIONAL,ChIJ3dOj0_8rdTERn7urL2vo3rY,,,,,,,
CO,Chăn Ga Gối Nệm Cosy,,,,21 Nguyễn Hữu Tiến,,,10.80796,106.62412,,,,,,,,5,22,OPERATIONAL,ChIJ44HyapMrdTERXw4Qtcuyml8,,,,,,,
CO,"Đại Lý Nệm(Đệm) LÝ THẾ, đại lý nệm vạn thành- liên á- kim cương- đồng phú.",,,,"105-105A Đ, Gò Dầu",,,10.7958939,106.6246799,,,,,,,,5,1,OPERATIONAL,ChIJz_TTIf8rdTERcdLgOw3V3mo,,,,,,,
CO,Đại Lý Nệm 412,,,,428 Trường Chinh,,,10.8003967,106.6395527,,,,,,,,0,0,OPERATIONAL,ChIJx5DLtVEpdTERPio2ruFWRms,,,,,,,
CO,"Tổng Đài Nệm kinh doanh chăn ga, gối đệm",,,,422 Lê Trọng Tấn,,,10.8087822,106.6174706,,,,,,,,5,1,OPERATIONAL,ChIJyx0Clm4rdTER7PhHTk0flCA,,,,,,,
CO,Thế Giới Nệm chi nhánh quận Tân Phú,,,,363 - 365 Đường Tân Sơn Nhì,,,10.7946121,106.6292858,,,,,,,,4.3,55,OPERATIONAL,ChIJp1LWSiwpdTERtNTN4ewJ2Nc,,,,,,,
CO,Showroom Nệm Giá Kho,,,,592 Trường Chinh,,,10.8030256,106.6362104,,,,,,,,5,71,OPERATIONAL,ChIJ61mRam4pdTER-POt4Egv-tc,,,,,,,
CO,Đại Lý Nệm Kim Cương Tân Kỳ Tân Quý,,,,"51/13A, Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh",,,10.80167,106.6252,,,,,,,,0,0,OPERATIONAL,ChIJ217u9vwrdTERv-P2eOqtiM0,,,,,,,
CO,Kho Nệm,,,,70 Kênh Mười Chín Tháng Năm,,,10.8103794,106.6162117,,,,,,,,5,1,OPERATIONAL,ChIJ5atLWFgpdTER2zHpgNIxwUI,,,,,,,
CO,Trùm Nệm,,,,592 Trường Chinh,,,10.8145954,106.6322912,,,,,,,,0,0,OPERATIONAL,ChIJtxks05wpdTERuL74gl5etqc,,,,,,,
CO,Đại lý nệm vạn thành,,,,"105 Đ, Gò Dầu",,,10.7954068,106.6150732,,,,,,,,5,1,OPERATIONAL,ChIJRWBoHP8rdTERGaJCg5B6lD4,,,,,,,
CO,Chăn drap gối nệm Dhome bedding,,,,458 Tân Kỳ Tân Quý,,,10.7982136,106.6161507,,,,,,,,5,2,OPERATIONAL,ChIJv0mKhQ8rdTERnU590wJt9Rg,,,,,,,
CO,Thế Giới Nệm,,,,545 Tân Kỳ Tân Quý,,,10.798108,106.616093,,,,,,,,0,0,OPERATIONAL,ChIJr3pn6VErdTERp9iKOanZCe4,,,,,,,
CO,Đại Lý Nệm Thanh Sang,,,,42 Đ. Độc Lập,,,10.7919627,106.6355391,,,,,,,,4,1,OPERATIONAL,ChIJpbOkpawudTERWgx-Z4kgRic,,,,,,,
CO,Đại lý Nệm Gia Toàn,,,,"2, Phố Võ Công Tồn",,,10.79023,106.6219,,,,,,,,5,4,OPERATIONAL,ChIJlden3QYsdTERBG84_NIoVEU,,,,,,,
CO,Nệm Kymdan Sài Gòn,,,,545 Tân Kỳ Tân Quý,,,10.7980433,106.616022,,,,,,,,5,6,OPERATIONAL,ChIJg87ftXUrdTERnSbsvI-_lfU,,,,,,,
CO,Nệm Hàn Quốc,,,,111 Nguyễn Hữu Tiến,,,10.820791,106.623643,,,,,,,,5,2,OPERATIONAL,ChIJm3iA_dMrdTERhNH2Dt-MpQU,,,,,,,
CO,Sitting Meditation cushions SUNNY,,,,592/2/9 Lê Tấn Quốc,,,10.8043793,106.638847,,,,,,,,5,1,OPERATIONAL,ChIJO62QkVopdTERPpE--cb8gxk,,,,,,,
CO,Nội Thất Nệm 24h,,,,547 Tân Kỳ Tân Quý,,,10.797975,106.615981,,,,,,,,5,2,OPERATIONAL,ChIJ9Z26g1cpdTERR-9qUlvs8JU,,,,,,,
CO,Nệm Tân Phú - nemtotgiare.com,,,,66 Ba Vân,,,10.7957741,106.6405118,,,,,,,,5,1,OPERATIONAL,ChIJp6zyCyopdTERguhFz5FwywE,,,,,,,
CO,Đại lý nệm NAM PHƯỚC,,,,"56 Đ, Gò Dầu",,,10.7959257,106.6267126,,,,,,,,5,2,OPERATIONAL,ChIJj3WCxt8rdTERC-k1Nzgs3DU,,,,,,,
CO,Nệm Everon 349 Trường Chinh,,,,349 Trường Chinh,,,10.7989692,106.6417917,,,,,,,,4.9,7,OPERATIONAL,ChIJJdtKFk4pdTERjtV3EwzAdk0,,,,,,,
CO,Siêu Thị Nệm 35,,,,35 Trường Chinh,,,10.826762,106.6255224,,,,,,,,0,0,OPERATIONAL,ChIJE45GMw8rdTERge7u68ACysU,,,,,,,
CO,Nệm Liên Á,,,,220 Tân Hương,,,10.7900775,106.6220784,,,,,,,,0,0,OPERATIONAL,ChIJUyCn19YtdTERO3z4XmseolE,,,,,,,
CO,Cửa Hàng Nệm Tân Hương,,,,"91 Đ, Gò Dầu",,,10.7957159,106.6260158,,,,,,,,5,1,OPERATIONAL,ChIJa2rhAP8rdTERDnFUmcgUFWA,,,,,,,
CO,Cửa Hàng Nệm Thùy Liên,,,,"62, Phạm Văn Bạch, Phường 15, Quận Tân Bình, Thành Phố Hồ Chí Minh",,,10.8185924,106.6378658,,,,,,,,0,0,OPERATIONAL,ChIJ10LyimYpdTER6NfS8iSKsT4,,,,,,,
CO,"Đại lý Nệm Vạn Thành Quận 12, cửa hàng Nệm Vạn Thành tại Quận 12",,,,94 Trường Chinh,,,10.818951,106.631534,,,,,,,,0,0,OPERATIONAL,ChIJ7ef4mGEpdTER_ZZFV8KfrDM,,,,,,,
CO,Samy Bedding,,,,7 Nguyễn Xuân Khoát,,,10.7949703,106.6345222,,,,,,,,0,0,OPERATIONAL,ChIJvecCBf4pdTEROG3p_luIbQg,,,,,,,
CO,Đại lý EVERON Bình Tân 5,,,,665 Hương Lộ 3,,,10.8005409,106.6114765,,,,,,,,0,0,OPERATIONAL,ChIJlZ9QX_ErdTERPBLZxMwl2Fg,,,,,,,
CO,Thế Giới Nệm Vip,,,,390 Tân Kỳ Tân Quý,,,10.7999555,106.6203682,,,,,,,,4.2,6,OPERATIONAL,ChIJDeB1VPgrdTERSET5hI2kwBQ,,,,,,,
CO,Công Ty TNHH MTV Phạm Thanh,,,,41 Bác Ái,,,10.790557,106.6324264,,,,,,,,3.4,5,OPERATIONAL,ChIJuaX2A6sudTERqDPxXkWrHN0,,,,,,,
CO,Siêu thị nệm,,,,66 Ba Vân,,,10.7957788,106.6404727,,,,,,,,0,0,OPERATIONAL,ChIJ4UDtJSYpdTERhWQowZ_xuvw,,,,,,,
CO,Cửa hàng Nệm Liên Á 412,,,,428 Trường Chinh P13,,,10.8095611,106.6336434,,,,,,,,5,1,OPERATIONAL,ChIJj3LlsF4pdTER7S91ad0cQWI,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Hương Lợi,,,,19 Xuân Thủy,,,10.80267,106.7292,,,,,,,,0,0,OPERATIONAL,ChIJMVX5ChwmdTERr5bsWTXagUw,,,,,,,
CO,Cửa hàng KYMDAN,,,,"P3-SH.03 (Shophouse) Tòa Park 3, 720A Điện Biên Phủ",,,10.7981241,106.721002,,,,,,,,0,0,OPERATIONAL,ChIJD74F3rUpdTERw5dDNRQOwCE,,,,,,,
CO,CAMUOI'HOUSE - Cửa hàng may drap gối,,,,28 Đường Số 5,,,10.8141399,106.7300977,,,,,,,,3.7,3,OPERATIONAL,ChIJoVHbcbUndTERo4V_mNnd95A,,,,,,,
CO,Bọc nệm đầu giường TPHCM,,,,67 Đường Số 66,,,10.812759,106.7294015,,,,,,,,5,5,OPERATIONAL,ChIJCbgI2CMmdTERRvXzmQA-ozU,,,,,,,
CO,Cửa hàng may drap gối - Ngôi nhà của Cá Muối (camuoihouse.sg),,,,"Làng báo chí thảo điền Nhà số 7 đường 29 Long Thạnh Mỹ Quận 9, Đường Lý Phục Man",,,10.8105028,106.7338853,,,,,,,,0,0,OPERATIONAL,ChIJCciNmdEndTERrxo-BMdUHeI,,,,,,,
CO,Chăn Ga Gối Nệm - Hàn Quốc,,,,18 Đường Thảo Điền,,,10.8039227,106.7375869,,,,,,,,0,0,OPERATIONAL,ChIJW-6vEjondTERVEaJfzUddrY,,,,,,,
CO,Drap Hồng Phương,,,,34 Đường Ngô Tất Tố,,,10.79285,106.710676,,,,,,,,5,2,OPERATIONAL,ChIJwTU-XB0pdTEREs-MzzXMCys,,,,,,,
CO,"Đại lý nệm Vạn Thành Quận 2, cửa hàng nệm Vạn Thành tại Quận 2",,,,19 Xuân Thủy,,,10.8029079,106.7295992,,,,,,,,0,0,OPERATIONAL,ChIJ2-AVMQAndTERJ-fTRbq3lhA,,,,,,,
CO,Cửa Hàng Nệm Nam Khánh,,,,77,,,10.80667,106.735,,,,,,,,0,0,OPERATIONAL,ChIJ37xoKRgmdTERjvOuaQJThy0,,,,,,,
CO,Nệm mầm non HULA,,,,29 Đường số 12,,,10.7912764,106.7370721,,,,,,,,5,2,OPERATIONAL,ChIJu-dfz7MndTERHPsFxqdG4rI,,,,,,,
CO,Chăn ga nệm Thanh Thủy,,,,401a Lê Đại Hành,,,10.7674218,106.6532118,,,,,,,,0,0,OPERATIONAL,ChIJObnw1uoudTERVUjcN9ng1ds,,,,,,,
CO,Cửa hàng chăn ra gối nệm Thanh Thủy - CH573 Chi Nhánh Âu Cơ,,,,573 Âu Cơ,,,10.782658,106.642554,,,,,,,,5,1,OPERATIONAL,ChIJhwi30uovdTERVV1zmhKC4DM,,,,,,,
CO,Mattresses Cat Tuong,,,,473 Lạc Long Quân,,,10.7732183,106.6466693,,,,,,,,4.1,7,OPERATIONAL,ChIJn8GbYVcpdTERS7ZfNkdyhRQ,,,,,,,
CO,Cửa Hàng Giường Nệm Tủ Tấn Phát,,,,325b Nguyễn Sơn,,,10.7843027,106.6217579,,,,,,,,0,0,OPERATIONAL,ChIJlQM6kwQsdTER8lUlseetZRs,,,,,,,
CO,SIÊU THỊ NỆM,,,,56 Nguyễn Sơn,,,10.7814219,106.632063,,,,,,,,0,0,OPERATIONAL,ChIJ-wh5jzAvdTERiu9YN1SiE14,,,,,,,
CO,Nệm Tốt,,,,2 Lạc Long Quân,,,10.783231,106.648878,,,,,,,,0,0,OPERATIONAL,ChIJHYXxGrcudTERACsxpTp8rNg,,,,,,,
CO,cửa hàng nệm Vạn Thành -Hòa Bình,,,,126 Hòa Bình,,,10.7701289,106.6326919,,,,,,,,4,5,OPERATIONAL,ChIJpViWcZ8udTER-YvON1TX0tU,,,,,,,
CO,Nệm Cát Tường,,,,473 Lạc Long Quân,,,10.7733466,106.6468041,,,,,,,,0,0,OPERATIONAL,ChIJ0WXUzsMvdTERsHwem7-Mxlo,,,,,,,
CO,Chăn drap gối nệm eric,,,,514 Lũy Bán Bích,,,10.781225,106.6360341,,,,,,,,5,1,OPERATIONAL,ChIJu1kJ8aUudTERKjuYVzcOE0M,,,,,,,
CO,Cửa Hàng Thegioinemtot.com Nệm Cao Su Kim Cương - Liên Á - Vạn Thành,,,,466 Âu Cơ,,,10.7790079,106.6451434,,,,,,,,0,0,OPERATIONAL,ChIJgf_DIX0vdTEROiIhew_Cu3w,,,,,,,
CO,Kymdan,,,,28 Bình Thới,,,10.768784,106.651254,,,,,,,,4.5,56,OPERATIONAL,ChIJeyCLQJUudTERSze6PabISmo,,,,,,,
CO,Đại lý nệm cao su lò xo cao cấp - CH số 1 Vivian,,,,96 Đường Hậu Giang,,,10.7693892,106.6284733,,,,,,,,4.7,3,OPERATIONAL,ChIJN3XZrGgtdTERdmzDPqNeCSY,,,,,,,
CO,Cửa hàng KYMDAN,,,,"214-216 Trường Chinh, Phường 13",,,10.797047,106.645868,,,,,,,,3.9,7,OPERATIONAL,ChIJxQmNGUwpdTER6cxMaIvc4Co,,,,,,,
CO,Đại lý EVERON Tân Phú 9,,,,60 Lũy Bán Bích,,,10.76418,106.632643,,,,,,,,5,1,OPERATIONAL,ChIJG15KSJwudTERVFUVZJe7mHM,,,,,,,
CO,Đại Lý Nệm Ưu Việt Ánh Dương,,,,206 Trường Chinh,,,10.7969739,106.6459678,,,,,,,,0,0,OPERATIONAL,ChIJHQ0Ubk4pdTERBR85sXhjTIk,,,,,,,
CO,Cửa hàng KYMDAN,,,,220 Nguyễn Sơn,,,10.782856,106.627001,,,,,,,,4.9,8,OPERATIONAL,ChIJO9XAzwIsdTERVGsCrqCoI74,,,,,,,
CO,1668 Avanti chăn drap gối nệm,,,,168 Tôn Thất Hiệp,,,10.7632777,106.6522641,,,,,,,,5,1,OPERATIONAL,ChIJe8YmG54vdTERGB6LAQdekFI,,,,,,,
CO,Cửa Hàng Nệm Kim Cương Dũng Phát,,,,"721, Lạc Long Quân, Phường 10, Quận Tân Bình, Thành Phố Hồ Chí Minh",,,10.7845966,106.6509228,,,,,,,,0,0,OPERATIONAL,ChIJPfqQRrYudTER13sAMRFeOqU,,,,,,,
CO,Cửa Hàng Nệm Hoa Bình,,,,"160, Bình Long, Quận Tân Phú, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh",,,10.77884,106.6205,,,,,,,,0,0,OPERATIONAL,ChIJ74lktBssdTERmW4vV5EeGUk,,,,,,,
CO,Đại Lý Nệm Vạn Thành,,,,"20 Đ, Gò Dầu",,,10.7957174,106.6283388,,,,,,,,4.3,3,OPERATIONAL,ChIJh09TNFMpdTER1S8kl6aXvHk,,,,,,,
CO,Đệm ngồi giá rẻ,,,,14 Nguyễn Bá Tòng,,,10.792883,106.652242,,,,,,,,0,0,OPERATIONAL,ChIJS--IRj4pdTERV6RrQIsqJHI,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Thanh ...,,,,264 Âu Cơ,,,10.777773,106.646718,,,,,,,,0,0,OPERATIONAL,ChIJPR4i2LsudTERl6fKaKUK6vE,,,,,,,
CO,"Đại lý Nệm Vạn Thành Tân Bình, cửa hàng Nệm Vạn Thành tại Tân Bình",,,,197 Trường Chinh,,,10.7962209,106.646932,,,,,,,,0,0,OPERATIONAL,ChIJf9E79UspdTERTLTRYkrHoog,,,,,,,
CO,Liên Á - Showroom Hòa Bình,,,,182A Hòa Bình,,,10.7708064,106.6306408,,,,,,,,4.8,8,OPERATIONAL,ChIJawQCjZ8udTER3ehfupLV4Hg,,,,,,,
CO,Cửa Hàng Nệm Kim Cương 697,,,,697 Lạc Long Quân,,,10.7809,106.65,,,,,,,,0,0,OPERATIONAL,ChIJDxxFKrgudTERIXTiUWrq6G4,,,,,,,
CO,xưởng nệm giá gốc,,,,728 Lũy Bán Bích,,,10.7743067,106.6324466,,,,,,,,0,0,OPERATIONAL,ChIJtQhmimcvdTERJ7rzOrDixV4,,,,,,,
CO,Nệm mousse Thanh Sang,,,,42 Thành Công,,,10.7929336,106.6361868,,,,,,,,4,1,OPERATIONAL,ChIJIRztS1MpdTERIIb4quv-E3w,,,,,,,
CO,Cửa Hàng Nệm Thành Đạt,,,,75 Nguyễn Súy,,,10.7922663,106.622363,,,,,,,,1,1,OPERATIONAL,ChIJhQ82RgcsdTER6MxL3Z-eK24,,,,,,,
CO,Đại lý EVERON Tân Bình 6,,,,357 Trường Chinh,,,10.7978337,106.6438683,,,,,,,,0,0,OPERATIONAL,ChIJNXl4gE4pdTERngfh4KIQ1qI,,,,,,,
CO,Công ty TNHH Nệm Vạn Thành,,,,09 Bùi Cẩm Hổ,,,10.7667106,106.634438,,,,,,,,4.4,5,OPERATIONAL,ChIJbcWIup4udTERUZCX3vCUJ4g,,,,,,,
CO,Đại lý nệm cao su bông ép hàn quốc cao cấp - CH số 15 Vivian,,,,450 Phạm Thế Hiển,,,10.7356788,106.6502561,,,,,,,,5,1,OPERATIONAL,ChIJH7iI2vgvdTERhjYCFdPmNq8,,,,,,,
CO,Đại Lý Nệm Kim Cương,,,,193 QL50,,,10.7350933,106.6561818,,,,,,,,0,0,OPERATIONAL,ChIJlRUsG0MudTER3_95Z1k77FQ,,,,,,,
CO,Đại lý nệm cao su bông ép hàn quốc cao cấp - CH số 1 Vivian,,,,13 QL50,,,10.7340958,106.6561628,,,,,,,,5,1,OPERATIONAL,ChIJ8-vd8rgvdTERWozr0pFP0HA,,,,,,,
CO,Kinh Đô Nệm,,,,226 Phạm Hùng,,,10.7416613,106.6689214,,,,,,,,0,0,OPERATIONAL,ChIJbfy6ocIvdTER5wXC9Dz62w0,,,,,,,
CO,Showroom Nệm Giá Kho Bình Chánh - cao su Thắng Lợi,,,,A30 QL50,,,10.7313663,106.6561273,,,,,,,,5,42,OPERATIONAL,ChIJFcndLwMvdTERfJ013UYWxKk,,,,,,,
CO,Cửa Hàng Nệm Cao Su - Lò Xo - Gòn,,,,"14, Đường 266, Phường 6, Quận 8, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh",,,10.73757,106.6551,,,,,,,,0,0,OPERATIONAL,ChIJW4piLl0udTERGR35px8JjQw,,,,,,,
CO,Cửa Hàng Nệm Kymdan,,,,"c3/, 352/5 Phạm Hùng",,,10.7338881,106.6730236,,,,,,,,0,0,OPERATIONAL,ChIJM9NHqU0udTERRroyPbkvTQQ,,,,,,,
CO,Công ty Nệm An Lộc,,,,870B Tạ Quang Bửu,,,10.734553,106.6637802,,,,,,,,0,0,OPERATIONAL,ChIJvbmsEawvdTER5NBsn5j-Z4k,,,,,,,
CO,Nệm Cao Su Giá Rẻ,,,,134 Liên Tỉnh 5,,,10.7381309,106.656108,,,,,,,,5,1,OPERATIONAL,ChIJsc9Kfp4vdTERCOVDBjyEbDY,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Sương Tuyết,,,,4D Trường Sơn,,,10.78163,106.6629,,,,,,,,0,0,OPERATIONAL,ChIJh3hllc8udTER6SdcU3gupAI,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Mika,,,,59 Nguyễn Lâm,,,10.76253,106.6626,,,,,,,,0,0,OPERATIONAL,ChIJgVNsFu8udTERNI49R_Li7N0,,,,,,,
CO,Cửa Hàng Nệm Kim Cương - Đại Lý Tân Phú,,,,290 Bắc Hải,,,10.783257,106.661135,,,,,,,,4.9,16,OPERATIONAL,ChIJt5H6_c4udTERB-teEQzlccw,,,,,,,
CO,Cửa hàng- Đại lý nệm Basu- CH Thanh LongQ.3,,,,928 Cách Mạng Tháng Tám,,,10.789888,106.659066,,,,,,,,0,0,OPERATIONAL,ChIJaxphQUEpdTERR2AwaIqHzZ4,,,,,,,
CO,Bách Hóa Nệm,,,,668 Cách Mạng Tháng Tám,,,10.7872321,106.6643795,,,,,,,,5,4,OPERATIONAL,ChIJHWqLs7_XdDERr34Jm5L08vA,,,,,,,
CO,Cửa Hàng Nệm 1668,,,,168A Tôn Thất Hiệp,,,10.7632789,106.6522641,,,,,,,,0,0,OPERATIONAL,ChIJ66dZSJMudTERYBcMlcP-OVI,,,,,,,
CO,Nệm Giá Kho Quận 11 - Adora - Kim Cương - Liên Á - Vạn Thành - Thắng Lợi,,,,1170d Đường 3 Tháng 2,,,10.759486,106.651651,,,,,,,,0,0,OPERATIONAL,ChIJowu0AhMvdTERxVaSZS9E-5k,,,,,,,
CO,cửa hàng nệm Vạn Thành,,,,515 Đường Trần Hưng Đạo,,,10.7576999,106.6865576,,,,,,,,4,1,OPERATIONAL,ChIJSTekyxovdTER7UZexMvz3aQ,,,,,,,
CO,Chăn ra gối nệm cao cấp,,,,10 Cao Thắng,,,10.7689392,106.6836736,,,,,,,,5,8,OPERATIONAL,ChIJyw9H0wcvdTERA59BEG23qNI,,,,,,,
CO,Cửa Hàng Chăn Ra Gối Gia Hân,,,,46 Lê Văn Linh,,,10.7637654,106.7067718,,,,,,,,5,1,OPERATIONAL,ChIJG-2gcWkvdTERMOtmI0PYC14,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Trần Phong,,,,386 Phạm Thế Hiển,,,10.7481275,106.6812616,,,,,,,,0,0,OPERATIONAL,ChIJKWGkxwAvdTERpTqCoqYZT18,,,,,,,
CO,Chăn ra gối nệm Edena Q4,,,,"150 Khánh Hội, Phường 6",,,10.760125,106.698168,,,,,,,,0,0,OPERATIONAL,ChIJK8caFxMvdTERdPlW_dptq9E,,,,,,,
CO,Thế Giới Nệm chi nhánh quận 8,,,,165 Dương Bá Trạc,,,10.747245,106.689048,,,,,,,,4.5,32,OPERATIONAL,ChIJOQFkEggvdTERBwtczleASQk,,,,,,,
CO,Showroom Nệm Kymdan,,,,375 Đường Trần Hưng Đạo,,,10.7604938,106.6889314,,,,,,,,4,2,OPERATIONAL,ChIJdyggkBAvdTERU9AXfluSXRE,,,,,,,
CO,Kinh Đô Nệm,,,,46 Đường Nguyễn Văn Cừ,,,10.7559566,106.6856764,,,,,,,,5,1,OPERATIONAL,ChIJUzvvtZUvdTER6p9DYUZTrq4,,,,,,,
CO,Mattresses Vietnam,,,,125 Dương Bá Trạc,,,10.7433379,106.6886001,,,,,,,,4.8,6,OPERATIONAL,ChIJL-powqcvdTERQVSOAAoOiEE,,,,,,,
CO,Đại lý EVERON Nguyễn Thị Minh Khai,,,,149 Nguyễn Thị Minh Khai,,,10.770882,106.687055,,,,,,,,5,1,OPERATIONAL,ChIJ5RNBJyMvdTER1umbtVPuuEg,,,,,,,
CO,Đại lý EVERON Dương Bá Trạc 1,,,,290/10 Dương Bá Trạc,,,10.7426806,106.6880755,,,,,,,,0,0,OPERATIONAL,ChIJIQ2U1KcvdTERpPFm_zpVvnQ,,,,,,,
CO,LeLua Drap,,,,198 Đ. Nguyễn Trãi,,,10.767867,106.688554,,,,,,,,5,1,OPERATIONAL,ChIJ14pBSqMvdTERncBi5Edsekw,,,,,,,
CO,Đại lý EVERON 104 Trần Hưng Đạo,,,,104 Đường Trần Hưng Đạo,,,10.765973,106.693257,,,,,,,,5,2,OPERATIONAL,ChIJdQPhcRYvdTERq8xloRayj9Q,,,,,,,
CO,Liên Á - Showroom Nguyễn Thị Thập,,,,466 Nguyễn Thị Thập,,,10.7396769,106.7052023,,,,,,,,0,0,OPERATIONAL,ChIJX9DbkxgvdTERiRXL-vcOILk,,,,,,,
CO,Cửa hàng Edena,,,,293 Hoàng Diệu,,,10.760267,106.699712,,,,,,,,5,1,OPERATIONAL,ChIJh6tjNBMvdTERNzxKQPHvTg0,,,,,,,
CO,Cửa Hàng Nệm Hoàng Gia 555,,,,555 Nguyễn Thị Thập,,,10.73952,106.7054,,,,,,,,0,0,OPERATIONAL,ChIJlV5VUZkvdTERnbXp3EftVXA,,,,,,,
CO,NIAM Bedding - Chăn ga gối cao cấp Hàn Quốc,,,,111 Bùi Tá Hán,,,10.7949933,106.7446057,,,,,,,,0,0,OPERATIONAL,ChIJMYXgA40ndTERacojGguTocw,,,,,,,
CO,Chăn Ấm Nệm Êm An Thái Phúc,,,,111 Bùi Tá Hán,,,10.7949933,106.7446098,,,,,,,,4,4,OPERATIONAL,ChIJVw3zbxMvdTERIJcQWeEq9Qk,,,,,,,
CO,Cửa Hàng Chăn Ga Gối Đệm Tin Tin,,,,463/1B Cách Mạng Tháng Tám,,,10.78167,106.6742,,,,,,,,0,0,OPERATIONAL,ChIJj0aRutcudTERh9p77qHsolc,,,,,,,
CO,Cửa Hàng Nệm Thanh Thủy,,,,92 Tô Hiến Thành,,,10.781931,106.670556,,,,,,,,5,3,OPERATIONAL,ChIJbYm6M9cudTER4LusPQJoYW0,,,,,,,
CO,Cửa hàng chăn ra gối nệm Thanh Thủy - CH181D Chi Nhánh 3/2,,,,181D Đường 3 Tháng 2,,,10.7720778,106.6751578,,,,,,,,0,0,OPERATIONAL,ChIJadCboHUvdTER5LrPGmzNBG8,,,,,,,
CO,Cửa Hàng Chăn Nệm Lyna,,,,193 Đ. Nguyễn Trãi,,,10.7568938,106.6776971,,,,,,,,0,0,OPERATIONAL,ChIJwcM_uAIvdTERU2-9IGk3WS8,,,,,,,
CO,EVERON Ra Nệm Hàn Quốc,,,,1059 Đường Trần Hưng Đạo,,,10.7533149,106.6746009,,,,,,,,4.3,11,OPERATIONAL,ChIJxVyPxP0udTER6DXywrDIOns,,,,,,,
CO,Chăn ga gối nệm cao cấp Trường Hưng,,,,196 Tô Hiến Thành,,,10.780071,106.668124,,,,,,,,0,0,OPERATIONAL,ChIJsUKHvbQvdTER8qlo5B13rKY,,,,,,,
CO,Showroom Nệm Vạn Thành,,,,52 Đ. Nguyễn Trãi,,,10.7582869,106.6804999,,,,,,,,4.5,2,OPERATIONAL,ChIJ1TSXtxwvdTERbVQeH7qaoRE,,,,,,,
CO,365OK.vn Siêu Thị Chăn Ga Gối Nệm,,,,422 Đường 3 Tháng 2,,,10.7690419,106.6690856,,,,,,,,4.2,45,OPERATIONAL,ChIJz7KMnecudTERnFBn5A5pFw4,,,,,,,
CO,Cuscino drape blankets mattress store,,,,314 Ngô Gia Tự,,,10.7629169,106.6711467,,,,,,,,5,1,OPERATIONAL,ChIJb1xK5eMudTER0qaVZbNX0Sc,,,,,,,
CO,Đại Lý Everon Jinyuong,,,,67a Đường 3 Tháng 2,,,10.7739397,106.6781303,,,,,,,,5,2,OPERATIONAL,ChIJyQhWyyAvdTERrA-c7YXSKh8,,,,,,,
